0 0.8414709848078965 0.0 0.0 1.4142135623730951 
1 0.8387612341680876 0.10170199308801463 0.009916919038104937 1.4071483851539046 
2 0.8305344540099946 0.20557071225379536 0.03868274073289083 1.3860234464116705 
3 0.8165080532943579 0.3096682718014469 0.0834316302137354 1.3510498195513287 
4 0.7962439436611748 0.41198523116033176 0.1396758098815529 1.302576949491724 
5 0.7691963548410085 0.5104911290521146 0.20171134005566746 1.2410891611274912 
6 0.7347754747082689 0.6031877826967441 0.2631344274006914 1.1672008201148052 
7 0.6924231466313585 0.6881638022347099 0.31742207297108643 1.0816501943328263 
8 0.6416953506514236 0.7636486663680672 0.35852510622210265 0.9852920773550916 
9 0.5823447254418764 0.8280646554382534 0.38142052757193134 0.8790892476346831 
10 0.5143952585235492 0.8800749462588429 0.3825737006171462 0.7641028487401795 
11 0.43820083174579894 0.9186262404178236 0.3602689728336106 0.641481786759885 
12 0.35447986700952583 0.9429844236907398 0.3147790427027052 0.5124512508119721 
13 0.2643200487071395 0.9527619357068492 0.24835778320618185 0.37830047135980815 
14 0.16914996551867065 0.9479357610101482 0.16505699106023503 0.2403698386473262 
15 0.07067822452613812 0.9288552281156722 0.07038325027462043 0.10003750996278615 
16 -0.029195373167155602 0.896239113304812 -0.02917462643518413 -0.04129436045329893 
17 -0.12848830090681665 0.8511618805238006 -0.1267055592521267 -0.18221363126983403 
18 -0.22525240838108088 0.7950292365640711 -0.21547374265893074 -0.3213122837145408 
19 -0.31768742636123215 0.7295435297574002 -0.28950058792566613 -0.4572004900320905 
20 -0.40423915385226616 0.6566598585202428 -0.3440792807993773 -0.5885205001836289 
21 -0.48367274926935794 0.5785340712475036 -0.37617618524581825 -0.7139602080363452 
22 -0.5551149157594251 0.49746411995693496 -0.38468342730346883 -0.8322662614942296 
23 -0.6180627526617489 0.4158264664695508 -0.3705002803512951 -0.942256585577913 
24 -0.6723609645564436 0.3360094229922417 -0.3364362575183747 -1.0428321933271183 
25 -0.718152386250941 0.26034543176029795 -0.28694473334548937 -1.1329881665150912 
26 -0.7558090043949952 0.19104434598657127 -0.2277110434828986 -1.21182369645934 
27 -0.7858516920139031 0.13012976410596794 -0.16513199707031676 -1.2785510846042234 
28 -0.8088668150577762 0.07938039093641056 -0.10573342163799257 -1.3325036129445396 
29 -0.8254269849097121 0.04027825504543736 -0.0555778798880473 -1.3731422056514468 
30 -0.8360218615377306 0.013965405804441822 -0.01971555867894175 -1.4000608153399505 
31 -0.8410033898691476 0.0012104530129169633 -0.0017274562051688962 -1.4129904801601523 
32 -0.8405484252742996 0.0023860052270131037 -0.003401730000156719 -1.4118020111751477 
33 -0.8346405003339736 0.017457720330196422 -0.024572154320876442 -1.3965072831741796 
34 -0.8230715080137585 0.04598531502738624 -0.0631331351380661 -1.3672591160236687 
35 -0.8054632319063197 0.0871355012893428 -0.11522993982370196 -1.3243497477416237 
36 -0.7813077968937232 0.13970644020787953 -0.17560712746970408 -1.2682079145519678 
37 -0.750025102830419 0.20216294009208122 -0.23808401464402754 -1.1993945670939097 
38 -0.7110340591982205 0.2726812882866644 -0.29611464456557796 -1.1185972655885819 
39 -0.6638329835214603 0.3492023065257417 -0.34338216071350497 -1.0266233099645874 
40 -0.6080830096407646 0.42949096769424067 -0.3743743948990264 -0.9243916735839754 
41 -0.543687039542278 0.5112007159888139 -0.38488914110496963 -0.8129238211641742 
